grid_index,q_bohr_inv,theta_deg,omega_eV,S_q_theta_omega
12,0.3722222222222222,45.0,24.532266133066532,0.0007769840560304023
12,0.3722222222222222,45.0,24.572286143071533,0.0007831198649208282
12,0.3722222222222222,45.0,24.61230615307654,0.0007931299223627606
12,0.3722222222222222,45.0,24.65232616308154,0.0008067707656322577
12,0.3722222222222222,45.0,24.69234617308654,0.0008239071772385922
12,0.3722222222222222,45.0,24.732366183091546,0.0008444945961326469
12,0.3722222222222222,45.0,24.772386193096548,0.0008685680404467076
12,0.3722222222222222,45.0,24.81240620310155,0.0008962360404213162
12,0.3722222222222222,45.0,24.852426213106554,0.0009276786748688083
12,0.3722222222222222,45.0,24.892446223111556,0.0009631492399727655
12,0.3722222222222222,45.0,24.932466233116557,0.0010029794270898802
12,0.3722222222222222,45.0,24.97248624312156,0.001047588198678422
12,0.3722222222222222,45.0,25.012506253126563,0.001097494871980489
12,0.3722222222222222,45.0,25.052526263131565,0.0011533372917708713
12,0.3722222222222222,45.0,25.092546273136566,0.0012158964472463358
12,0.3722222222222222,45.0,25.13256628314157,0.0012861295322772247
12,0.3722222222222222,45.0,25.172586293146573,0.0013652143620975926
12,0.3722222222222222,45.0,25.212606303151574,0.0014546093942756472
12,0.3722222222222222,45.0,25.25262631315658,0.0015561355940706758
12,0.3722222222222222,45.0,25.29264632316158,0.0016720894107191693
12,0.3722222222222222,45.0,25.332666333166582,0.0018054007980401214
12,0.3722222222222222,45.0,25.372686343171583,0.0019598574998527856
12,0.3722222222222222,45.0,25.41270635317659,0.0021404283025460427
12,0.3722222222222222,45.0,25.45272636318159,0.002353736101302272
12,0.3722222222222222,45.0,25.49274637318659,0.0026087600440712184
12,0.3722222222222222,45.0,25.532766383191596,0.002917889031713447
12,0.3722222222222222,45.0,25.572786393196598,0.003298507907351268
12,0.3722222222222222,45.0,25.6128064032016,0.0037753557147241364
12,0.3722222222222222,45.0,25.652826413206604,0.004383859193268222
12,0.3722222222222222,45.0,25.692846423211606,0.005174149123119774
12,0.3722222222222222,45.0,25.732866433216607,0.00621327940299183
12,0.3722222222222222,45.0,25.77288644322161,0.0075757985264645646
12,0.3722222222222222,45.0,25.812906453226613,0.009294188089796346
12,0.3722222222222222,45.0,25.852926463231615,0.011221730343494775
12,0.3722222222222222,45.0,25.892946473236616,0.012856720213217949
12,0.3722222222222222,45.0,25.93296648324162,0.013530782566732288
12,0.3722222222222222,45.0,25.972986493246623,0.01315043745270094
12,0.3722222222222222,45.0,26.013006503251624,0.01235708968938475
12,0.3722222222222222,45.0,26.05302651325663,0.01180195038005944
12,0.3722222222222222,45.0,26.09304652326163,0.011784974915008928
12,0.3722222222222222,45.0,26.133066533266632,0.012395613669542418
12,0.3722222222222222,45.0,26.173086543271634,0.013682634838636794
12,0.3722222222222222,45.0,26.21310655327664,0.01572493296100686
12,0.3722222222222222,45.0,26.25312656328164,0.018643389888450226
12,0.3722222222222222,45.0,26.29314657328664,0.02261482241275059
12,0.3722222222222222,45.0,26.333166583291646,0.02792558514941211
12,0.3722222222222222,45.0,26.373186593296648,0.03491773385471824
12,0.3722222222222222,45.0,26.41320660330165,0.04368042507830391
12,0.3722222222222222,45.0,26.453226613306654,0.0536911561165795
12,0.3722222222222222,45.0,26.493246623311656,0.06321232779115075
12,0.3722222222222222,45.0,26.533266633316657,0.06844005631334384
12,0.3722222222222222,45.0,26.57328664332166,0.06570216838677181
12,0.3722222222222222,45.0,26.613306653326664,0.05619755899344514
12,0.3722222222222222,45.0,26.653326663331665,0.04467293804988009
12,0.3722222222222222,45.0,26.693346673336666,0.03449835153287435
12,0.3722222222222222,45.0,26.73336668334167,0.02661550814990121
12,0.3722222222222222,45.0,26.773386693346673,0.02078810463913867
12,0.3722222222222222,45.0,26.813406703351674,0.016516419599925943
12,0.3722222222222222,45.0,26.85342671335668,0.013358693977614942
12,0.3722222222222222,45.0,26.89344672336168,0.01098889872398232
12,0.3722222222222222,45.0,26.933466733366682,0.00917969720218073
12,0.3722222222222222,45.0,26.973486743371684,0.007774724892983394
12,0.3722222222222222,45.0,27.01350675337669,0.006665984757792581
12,0.3722222222222222,45.0,27.05352676338169,0.005777997360860545
12,0.3722222222222222,45.0,27.09354677338669,0.005057215749491628
12,0.3722222222222222,45.0,27.133566783391696,0.004465045655212404
12,0.3722222222222222,45.0,27.173586793396698,0.003973230588887752
12,0.3722222222222222,45.0,27.2136068034017,0.003560770584395122
12,0.3722222222222222,45.0,27.253626813406704,0.00321183806354299
12,0.3722222222222222,45.0,27.293646823411706,0.0029143479723219485
12,0.3722222222222222,45.0,27.333666833416707,0.002658962563378032
12,0.3722222222222222,45.0,27.37368684342171,0.0024383889364391017
12,0.3722222222222222,45.0,27.413706853426714,0.002246876622815829
12,0.3722222222222222,45.0,27.453726863431715,0.002079853870599597
12,0.3722222222222222,45.0,27.493746873436717,0.0019336615329359067
12,0.3722222222222222,45.0,27.53376688344172,0.0018053567068012303
12,0.3722222222222222,45.0,27.573786893446723,0.0016925670708634144
12,0.3722222222222222,45.0,27.613806903451724,0.001593382830018076
12,0.3722222222222222,45.0,27.653826913456726,0.0015062773116721368
12,0.3722222222222222,45.0,27.69384692346173,0.0014300502434825837
12,0.3722222222222222,45.0,27.733866933466732,0.001363790034534944
12,0.3722222222222222,45.0,27.773886943471734,0.0013068533288560498
12,0.3722222222222222,45.0,27.81390695347674,0.001258862003262459
12,0.3722222222222222,45.0,27.85392696348174,0.0012197199494370819
12,0.3722222222222222,45.0,27.89394697348674,0.00118965475830246
12,0.3722222222222222,45.0,27.933966983491747,0.001169293142757881
12,0.3722222222222222,45.0,27.973986993496748,0.0011597835301714108
12,0.3722222222222222,45.0,28.01400700350175,0.0011629827274589127
12,0.3722222222222222,45.0,28.05402701350675,0.0011817164650073638
12,0.3722222222222222,45.0,28.094047023511756,0.0012200714420840765
12,0.3722222222222222,45.0,28.134067033516757,0.001283473146556914
12,0.3722222222222222,45.0,28.17408704352176,0.001377715879880914
12,0.3722222222222222,45.0,28.214107053526764,0.0015051537425675376
12,0.3722222222222222,45.0,28.254127063531765,0.0016578395616924366
12,0.3722222222222222,45.0,28.294147073536767,0.0018193084529587583
12,0.3722222222222222,45.0,28.33416708354177,0.001991742340331019
12,0.3722222222222222,45.0,28.374187093546773,0.002215024447715683
12,0.3722222222222222,45.0,28.414207103551774,0.002534995778262219
12,0.3722222222222222,45.0,28.454227113556776,0.002951447452205875
12,0.3722222222222222,45.0,28.49424712356178,0.003362083664032607
12,0.3722222222222222,45.0,28.534267133566782,0.0035515196604904817
12,0.3722222222222222,45.0,28.574287143571784,0.0033644033407671074
12,0.3722222222222222,45.0,28.61430715357679,0.002900871127081966
12,0.3722222222222222,45.0,28.65432716358179,0.0023810643210154508
12,0.3722222222222222,45.0,28.69434717358679,0.0019360466292668882
12,0.3722222222222222,45.0,28.734367183591797,0.0015942927679043007
12,0.3722222222222222,45.0,28.774387193596798,0.0013411402349087344
12,0.3722222222222222,45.0,28.8144072036018,0.0011542599427695132
12,0.3722222222222222,45.0,28.8544272136068,0.0010148976848579241
12,0.3722222222222222,45.0,28.894447223611806,0.0009094430794155512
12,0.3722222222222222,45.0,28.934467233616807,0.000828468414345266
12,0.3722222222222222,45.0,28.97448724362181,0.000765514145128766
12,0.3722222222222222,45.0,29.014507253626814,0.0007161408148635256
12,0.3722222222222222,45.0,29.054527263631815,0.000677274767620658
12,0.3722222222222222,45.0,29.094547273636817,0.000646775226143969
12,0.3722222222222222,45.0,29.13456728364182,0.0006231519293161094
12,0.3722222222222222,45.0,29.174587293646823,0.0006053822221828806
12,0.3722222222222222,45.0,29.214607303651825,0.000592793944573007
12,0.3722222222222222,45.0,29.254627313656826,0.0005849922342723398
12,0.3722222222222222,45.0,29.29464732366183,0.0005818139046325317
12,0.3722222222222222,45.0,29.334667333666832,0.0005832895872393178
12,0.3722222222222222,45.0,29.374687343671834,0.000589575227865753
12,0.3722222222222222,45.0,29.41470735367684,0.0006007949552343728
12,0.3722222222222222,45.0,29.45472736368184,0.0006168559017303303
12,0.3722222222222222,45.0,29.49474737368684,0.0006377186120562454
12,0.3722222222222222,45.0,29.534767383691847,0.0006643443427178932
12,0.3722222222222222,45.0,29.574787393696848,0.0006989753316286321
12,0.3722222222222222,45.0,29.61480740370185,0.0007444228453337599
12,0.3722222222222222,45.0,29.65482741370685,0.0008038702695308524
12,0.3722222222222222,45.0,29.694847423711856,0.0008813830280275247
12,0.3722222222222222,45.0,29.734867433716857,0.0009826305946861046
12,0.3722222222222222,45.0,29.77488744372186,0.0011157725003148663
12,0.3722222222222222,45.0,29.814907453726864,0.0012926924396184233
12,0.3722222222222222,45.0,29.854927463731865,0.0015307660407817365
12,0.3722222222222222,45.0,29.894947473736867,0.0018551619261889152
12,0.3722222222222222,45.0,29.93496748374187,0.002300831674154534
12,0.3722222222222222,45.0,29.974987493746873,0.002910302002346433
12,0.3722222222222222,45.0,30.015007503751875,0.0037146988623154974
12,0.3722222222222222,45.0,30.055027513756876,0.0046706932702427015
12,0.3722222222222222,45.0,30.09504752376188,0.005545268263760367
12,0.3722222222222222,45.0,30.135067533766883,0.005911405810422294
12,0.3722222222222222,45.0,30.175087543771884,0.00552311751173896
12,0.3722222222222222,45.0,30.21510755377689,0.004636210745216738
12,0.3722222222222222,45.0,30.25512756378189,0.003675957227221901
12,0.3722222222222222,45.0,30.295147573786892,0.002869916985454144
12,0.3722222222222222,45.0,30.335167583791897,0.0022585195245180475
12,0.3722222222222222,45.0,30.3751875937969,0.001809890791846709
12,0.3722222222222222,45.0,30.4152076038019,0.0014815512755597044
12,0.3722222222222222,45.0,30.4552276138069,0.001238755412463308
12,0.3722222222222222,45.0,30.495247623811906,0.001056508821413254
12,0.3722222222222222,45.0,30.535267633816908,0.0009175428366131597
12,0.3722222222222222,45.0,30.57528764382191,0.0008100178172104595
12,0.3722222222222222,45.0,30.615307653826914,0.0007257693561207759
12,0.3722222222222222,45.0,30.655327663831915,0.0006591057320506685
12,0.3722222222222222,45.0,30.695347673836917,0.0006060122003487444
12,0.3722222222222222,45.0,30.735367683841922,0.0005636292859013322
12,0.3722222222222222,45.0,30.775387693846923,0.00052991053863497
12,0.3722222222222222,45.0,30.815407703851925,0.0005033978431861668
12,0.3722222222222222,45.0,30.855427713856926,0.00048307520237246966
12,0.3722222222222222,45.0,30.89544772386193,0.0004682770470628763
12,0.3722222222222222,45.0,30.935467733866933,0.000458637194305221
12,0.3722222222222222,45.0,30.975487743871934,0.00045407146594019177
12,0.3722222222222222,45.0,31.01550775387694,0.0004547913635708428
12,0.3722222222222222,45.0,31.05552776388194,0.00046134614474511385
12,0.3722222222222222,45.0,31.095547773886942,0.00047467669634162075
12,0.3722222222222222,45.0,31.135567783891943,0.0004961057070191402
12,0.3722222222222222,45.0,31.17558779389695,0.0005270092162408323
12,0.3722222222222222,45.0,31.21560780390195,0.0005675658510457039
12,0.3722222222222222,45.0,31.25562781390695,0.0006141613605900657
12,0.3722222222222222,45.0,31.295647823911956,0.0006584697047206538
12,0.3722222222222222,45.0,31.335667833916958,0.0006952891487754715
12,0.3722222222222222,45.0,31.37568784392196,0.000732243689524171
12,0.3722222222222222,45.0,31.415707853926964,0.000784306167402074
12,0.3722222222222222,45.0,31.455727863931966,0.000864443529400304
12,0.3722222222222222,45.0,31.495747873936967,0.0009837325058248481
12,0.3722222222222222,45.0,31.53576788394197,0.001155524140936903
12,0.3722222222222222,45.0,31.575787893946973,0.0013987080732028828
12,0.3722222222222222,45.0,31.615807903951975,0.001738653838309664
12,0.3722222222222222,45.0,31.655827913956976,0.002201535640199005
12,0.3722222222222222,45.0,31.69584792396198,0.002788913928899833
12,0.3722222222222222,45.0,31.735867933966983,0.003414477938020861
12,0.3722222222222222,45.0,31.775887943971984,0.0038424063242689164
12,0.3722222222222222,45.0,31.81590795397699,0.0038122545649912814
12,0.3722222222222222,45.0,31.85592796398199,0.0033411644019408306
12,0.3722222222222222,45.0,31.895947973986992,0.0027004692403522165
12,0.3722222222222222,45.0,31.935967983991993,0.0021118821364944384
12,0.3722222222222222,45.0,31.975987993997,0.0016490811160628637
12,0.3722222222222222,45.0,32.016008004002,0.0013054844693253871
12,0.3722222222222222,45.0,32.056028014007005,0.0010536279889283903
12,0.3722222222222222,45.0,32.096048024012006,0.0008677353121365116
12,0.3722222222222222,45.0,32.13606803401701,0.0007284598439907709
12,0.3722222222222222,45.0,32.17608804402201,0.0006222528731261118
12,0.3722222222222222,45.0,32.21610805402701,0.0005398009118512395
12,0.3722222222222222,45.0,32.25612806403201,0.00047468881470647635
12,0.3722222222222222,45.0,32.29614807403702,0.00042244923231771116
12,0.3722222222222222,45.0,32.33616808404202,0.0003799253646488125
12,0.3722222222222222,45.0,32.37618809404702,0.00034485086988509826
12,0.3722222222222222,45.0,32.416208104052025,0.0003155727007900865
12,0.3722222222222222,45.0,32.456228114057026,0.0002908666094706043
12,0.3722222222222222,45.0,32.49624812406203,0.00026981278488467713
12,0.3722222222222222,45.0,32.53626813406703,0.00025171083747144466
12,0.3722222222222222,45.0,32.57628814407204,0.00023602084041311647
12,0.3722222222222222,45.0,32.61630815407704,0.0002223218647184493
12,0.3722222222222222,45.0,32.65632816408204,0.00021028243197798033
12,0.3722222222222222,45.0,32.69634817408704,0.00019963921111872799
12,0.3722222222222222,45.0,32.73636818409204,0.00019018151274838858
12,0.3722222222222222,45.0,32.776388194097045,0.0001817399398699427
12,0.3722222222222222,45.0,32.81640820410205,0.00017417809453814352
12,0.3722222222222222,45.0,32.856428214107055,0.00016738661572566818
12,0.3722222222222222,45.0,32.896448224112056,0.00016127909563138108
12,0.3722222222222222,45.0,32.93646823411706,0.00015578961700871531
12,0.3722222222222222,45.0,32.97648824412206,0.00015087173693477016
12,0.3722222222222222,45.0,33.01650825412706,0.00014649849378558586
12,0.3722222222222222,45.0,33.05652826413206,0.0001426616568212045
12,0.3722222222222222,45.0,33.09654827413707,0.00013936377961650112
12,0.3722222222222222,45.0,33.13656828414207,0.00013658503977607983
12,0.3722222222222222,45.0,33.176588294147074,0.00013419655102309757
12,0.3722222222222222,45.0,33.216608304152075,0.00013185740277727384
12,0.3722222222222222,45.0,33.256628314157076,0.00012914786404860394
12,0.3722222222222222,45.0,33.29664832416208,0.00012601732967980055
12,0.3722222222222222,45.0,33.33666833416708,0.00012284072645905782
12,0.3722222222222222,45.0,33.37668834417209,0.00011997506264321568
12,0.3722222222222222,45.0,33.41670835417709,0.00011756345601639968
12,0.3722222222222222,45.0,33.45672836418209,0.00011562446845111792
12,0.3722222222222222,45.0,33.49674837418709,0.00011414989944667402
12,0.3722222222222222,45.0,33.536768384192094,0.00011314770013556421
12,0.3722222222222222,45.0,33.576788394197095,0.00011265709318242432
12,0.3722222222222222,45.0,33.616808404202104,0.00011275737314871395
12,0.3722222222222222,45.0,33.656828414207105,0.00011357971146385803
12,0.3722222222222222,45.0,33.69684842421211,0.0001153265753322403
12,0.3722222222222222,45.0,33.73686843421711,0.00011830252476538217
12,0.3722222222222222,45.0,33.77688844422211,0.00012295950464659086
12,0.3722222222222222,45.0,33.81690845422711,0.0001299537092778698
12,0.3722222222222222,45.0,33.85692846423211,0.00014018341231168547
12,0.3722222222222222,45.0,33.89694847423712,0.0001546811759734704
12,0.3722222222222222,45.0,33.93696848424212,0.00017397904656018778
12,0.3722222222222222,45.0,33.976988494247124,0.00019623650717078995
12,0.3722222222222222,45.0,34.017008504252125,0.0002144580283711968
12,0.3722222222222222,45.0,34.05702851425713,0.00021813685871629516
12,0.3722222222222222,45.0,34.09704852426213,0.00020389244613962113
12,0.3722222222222222,45.0,34.13706853426713,0.0001799971498065273
12,0.3722222222222222,45.0,34.17708854427214,0.00015612583420394376
12,0.3722222222222222,45.0,34.21710855427714,0.00013654706501393105
12,0.3722222222222222,45.0,34.25712856428214,0.00012163187877014685
12,0.3722222222222222,45.0,34.29714857428714,0.00011046379823303557
12,0.3722222222222222,45.0,34.337168584292144,0.00010203247813701777
12,0.3722222222222222,45.0,34.377188594297145,9.554582875867198e-05
12,0.3722222222222222,45.0,34.41720860430215,9.044120284840265e-05
12,0.3722222222222222,45.0,34.457228614307155,8.633051715699425e-05
12,0.3722222222222222,45.0,34.49724862431216,8.29467289351872e-05
12,0.3722222222222222,45.0,34.53726863431716,8.010437734920794e-05
12,0.3722222222222222,45.0,34.57728864432216,7.767281413694152e-05
12,0.3722222222222222,45.0,34.61730865432716,7.555850923219253e-05
12,0.3722222222222222,45.0,34.65732866433216,7.369339247251702e-05
12,0.3722222222222222,45.0,34.69734867433717,7.202711801386419e-05
12,0.3722222222222222,45.0,34.73736868434217,7.052187065094987e-05
12,0.3722222222222222,45.0,34.777388694347174,6.914883004099267e-05
12,0.3722222222222222,45.0,34.817408704352175,6.788572823193418e-05
12,0.3722222222222222,45.0,34.85742871435718,6.671513766619726e-05
12,0.3722222222222222,45.0,34.89744872436218,6.562325406235532e-05
12,0.3722222222222222,45.0,34.93746873436718,6.459901928381152e-05
12,0.3722222222222222,45.0,34.97748874437219,6.363348100551724e-05
12,0.3722222222222222,45.0,35.01750875437719,6.271931950414124e-05
12,0.3722222222222222,45.0,35.05752876438219,6.185049389891427e-05
12,0.3722222222222222,45.0,35.09754877438719,6.102197480216101e-05
12,0.3722222222222222,45.0,35.137568784392194,6.022954019452718e-05
12,0.3722222222222222,45.0,35.177588794397195,5.946961806247514e-05
12,0.3722222222222222,45.0,35.2176088044022,5.873916397665243e-05
12,0.3722222222222222,45.0,35.257628814407205,5.803556503112114e-05
12,0.3722222222222222,45.0,35.29764882441221,5.735656385252434e-05
12,0.3722222222222222,45.0,35.33766883441721,5.6700198022012697e-05
12,0.3722222222222222,45.0,35.37768884442221,5.606475143059838e-05
12,0.3722222222222222,45.0,35.41770885442721,5.5448714945925983e-05
12,0.3722222222222222,45.0,35.45772886443221,5.485075439820728e-05
12,0.3722222222222222,45.0,35.49774887443722,5.426968435968448e-05
12,0.3722222222222222,45.0,35.53776888444222,5.370444654060099e-05
12,0.3722222222222222,45.0,35.577788894447224,5.315409188716085e-05
12,0.3722222222222222,45.0,35.617808904452225,5.261776566611769e-05
12,0.3722222222222222,45.0,35.65782891445723,5.209469497280516e-05
12,0.3722222222222222,45.0,35.69784892446223,5.1584178216499026e-05
12,0.3722222222222222,45.0,35.73786893446723,5.108557622765862e-05
12,0.3722222222222222,45.0,35.77788894447224,5.059830470223846e-05
12,0.3722222222222222,45.0,35.81790895447724,5.0121827753634215e-05
12,0.3722222222222222,45.0,35.85792896448224,4.965565238647962e-05
12,0.3722222222222222,45.0,35.89794897448724,4.919932374111722e-05
12,0.3722222222222222,45.0,35.937968984492244,4.8752420985134865e-05
12,0.3722222222222222,45.0,35.977988994497245,4.8314553750445046e-05
12,0.3722222222222222,45.0,36.01800900450225,4.78853590321532e-05
12,0.3722222222222222,45.0,36.058029014507255,4.7464498479829013e-05
12,0.3722222222222222,45.0,36.09804902451226,4.70516560234634e-05
12,0.3722222222222222,45.0,36.13806903451726,4.664653578590985e-05
12,0.3722222222222222,45.0,36.17808904452226,4.6248860241405285e-05
12,0.3722222222222222,45.0,36.21810905452726,4.585836858617476e-05
12,0.3722222222222222,45.0,36.25812906453226,4.547481529241538e-05
12,0.3722222222222222,45.0,36.29814907453727,4.509796882134103e-05
12,0.3722222222222222,45.0,36.33816908454227,4.4727610474615324e-05
12,0.3722222222222222,45.0,36.378189094547274,4.4363533366542076e-05
12,0.3722222222222222,45.0,36.418209104552275,4.400554150193436e-05
12,0.3722222222222222,45.0,36.45822911455728,4.365344894671956e-05
12,0.3722222222222222,45.0,36.49824912456228,4.330707908014637e-05
12,0.3722222222222222,45.0,36.53826913456728,4.296626391898233e-05
12,0.3722222222222222,45.0,36.57828914457229,4.26308435053852e-05
12,0.3722222222222222,45.0,36.61830915457729,4.230066535123211e-05
12,0.3722222222222222,45.0,36.65832916458229,4.197558393262656e-05
12,0.3722222222222222,45.0,36.69834917458729,4.1655460229108235e-05
12,0.3722222222222222,45.0,36.738369184592294,4.1340161302776834e-05
12,0.3722222222222222,45.0,36.778389194597295,4.1029559913132585e-05
12,0.3722222222222222,45.0,36.8184092046023,4.072353416394724e-05
12,0.3722222222222222,45.0,36.858429214607305,4.0421967178918034e-05
12,0.3722222222222222,45.0,36.89844922461231,4.0124746803240285e-05
12,0.3722222222222222,45.0,36.93846923461731,3.983176532856356e-05
12,0.3722222222222222,45.0,36.97848924462231,3.9542919239086565e-05
12,0.3722222222222222,45.0,37.01850925462731,3.9258108976795635e-05
12,0.3722222222222222,45.0,37.05852926463231,3.897723872407201e-05
12,0.3722222222222222,45.0,37.09854927463732,3.8700216202084954e-05
12,0.3722222222222222,45.0,37.13856928464232,3.842695248355779e-05
12,0.3722222222222222,45.0,37.178589294647324,3.8157361818639835e-05
12,0.3722222222222222,45.0,37.218609304652325,3.789136147275145e-05
12,0.3722222222222222,45.0,37.25862931465733,3.762887157538173e-05
12,0.3722222222222222,45.0,37.29864932466233,3.736981497892253e-05
12,0.3722222222222222,45.0,37.33866933466733,3.7114117126711864e-05
12,0.3722222222222222,45.0,37.37868934467234,3.686170592954078e-05
12,0.3722222222222222,45.0,37.41870935467734,3.661251164994934e-05
12,0.3722222222222222,45.0,37.45872936468234,3.636646679369934e-05
12,0.3722222222222222,45.0,37.49874937468734,3.612350600787134e-05
12,0.3722222222222222,45.0,37.538769384692344,3.588356598508067e-05
12,0.3722222222222222,45.0,37.578789394697345,3.56465853733558e-05
12,0.3722222222222222,45.0,37.61880940470235,3.541250469126075e-05
12,0.3722222222222222,45.0,37.658829414707355,3.518126624788099e-05
12,0.3722222222222222,45.0,37.69884942471236,3.49528140673257e-05
12,0.3722222222222222,45.0,37.73886943471736,3.4727093817426926e-05
12,0.3722222222222222,45.0,37.77888944472236,3.450405274234533e-05
12,0.3722222222222222,45.0,37.81890945472736,3.428363959881457e-05
12,0.3722222222222222,45.0,37.85892946473236,3.406580459577921e-05
12,0.3722222222222222,45.0,37.898949474737364,3.385049933720007e-05
12,0.3722222222222222,45.0,37.93896948474237,3.3637676767819665e-05
12,0.3722222222222222,45.0,37.978989494747374,3.342729112169632e-05
12,0.3722222222222222,45.0,38.019009504752376,3.321929787332983e-05
12,0.3722222222222222,45.0,38.05902951475738,3.3013653691216246e-05
12,0.3722222222222222,45.0,38.09904952476238,3.2810316393680616e-05
12,0.3722222222222222,45.0,38.13906953476738,3.260924490684798e-05
12,0.3722222222222222,45.0,38.17908954477239,3.241039922462352e-05
12,0.3722222222222222,45.0,38.21910955477739,3.221374037056204e-05
12,0.3722222222222222,45.0,38.25912956478239,3.20192303615148e-05
12,0.3722222222222222,45.0,38.29914957478739,3.182683217295104e-05
12,0.3722222222222222,45.0,38.339169584792394,3.163650970585745e-05
12,0.3722222222222222,45.0,38.379189594797396,3.1448227755126046e-05
12,0.3722222222222222,45.0,38.4192096048024,3.1261951979347075e-05
12,0.3722222222222222,45.0,38.459229614807406,3.107764887192909e-05
12,0.3722222222222222,45.0,38.49924962481241,3.089528573347341e-05
12,0.3722222222222222,45.0,38.53926963481741,3.071483064533506e-05
12,0.3722222222222222,45.0,38.57928964482241,3.0536252444306894e-05
12,0.3722222222222222,45.0,38.61930965482741,3.035952069836736e-05
12,0.3722222222222222,45.0,38.65932966483241,3.0184605683436244e-05
12,0.3722222222222222,45.0,38.699349674837414,3.0011478361086417e-05
12,0.3722222222222222,45.0,38.73936968484242,2.9840110357162518e-05
12,0.3722222222222222,45.0,38.779389694847424,2.9670473941260883e-05
12,0.3722222222222222,45.0,38.819409704852426,2.9502542007027466e-05
12,0.3722222222222222,45.0,38.85942971485743,2.9336288053233235e-05
12,0.3722222222222222,45.0,38.89944972486243,2.9171686165589204e-05
12,0.3722222222222222,45.0,38.93946973486743,2.9008710999264873e-05
12,0.3722222222222222,45.0,38.97948974487244,2.884733776207663e-05
12,0.3722222222222222,45.0,39.01950975487744,2.8687542198314192e-05
12,0.3722222222222222,45.0,39.05952976488244,2.8529300573174898e-05
12,0.3722222222222222,45.0,39.09954977488744,2.8372589657777797e-05
12,0.3722222222222222,45.0,39.139569784892444,2.8217386714730813e-05
12,0.3722222222222222,45.0,39.179589794897446,2.8063669484225465e-05
12,0.3722222222222222,45.0,39.21960980490245,2.791141617063561e-05
12,0.3722222222222222,45.0,39.259629814907456,2.7760605429597252e-05
12,0.3722222222222222,45.0,39.29964982491246,2.7611216355548664e-05
12,0.3722222222222222,45.0,39.33966983491746,2.746322846970974e-05
12,0.3722222222222222,45.0,39.37968984492246,2.7316621708482283e-05
12,0.3722222222222222,45.0,39.41970985492746,2.7171376412252545e-05
12,0.3722222222222222,45.0,39.45972986493246,2.7027473314578988e-05
12,0.3722222222222222,45.0,39.499749874937464,2.6884893531748793e-05
12,0.3722222222222222,45.0,39.53976988494247,2.6743618552687885e-05
12,0.3722222222222222,45.0,39.579789894947474,2.660363022920949e-05
12,0.3722222222222222,45.0,39.619809904952476,2.6464910766587272e-05
12,0.3722222222222222,45.0,39.65982991495748,2.6327442714439903e-05
12,0.3722222222222222,45.0,39.69984992496248,2.6191208957914255e-05
12,0.3722222222222222,45.0,39.73986993496748,2.6056192709155297e-05
12,0.3722222222222222,45.0,39.77988994497249,2.5922377499051136e-05
12,0.3722222222222222,45.0,39.81990995497749,2.5789747169242516e-05
12,0.3722222222222222,45.0,39.85992996498249,2.565828586438592e-05
12,0.3722222222222222,45.0,39.89994997498749,2.552797802466099e-05
12,0.3722222222222222,45.0,39.939969984992494,2.5398808378512363e-05
12,0.3722222222222222,45.0,39.979989994997496,2.527076193561713e-05
12,0.3722222222222222,45.0,40.0200100050025,2.514382398006916e-05
12,0.3722222222222222,45.0,40.060030015007506,2.501798006377239e-05
12,0.3722222222222222,45.0,40.10005002501251,2.4893216000034933e-05
12,0.3722222222222222,45.0,40.14007003501751,2.4769517857356534e-05
12,0.3722222222222222,45.0,40.18009004502251,2.464687195340267e-05
12,0.3722222222222222,45.0,40.22011005502751,2.4525264849157738e-05
12,0.3722222222222222,45.0,40.26013006503251,2.440468334325152e-05
12,0.3722222222222222,45.0,40.300150075037514,2.4285114466452154e-05
12,0.3722222222222222,45.0,40.34017008504252,2.416654547631983e-05
12,0.3722222222222222,45.0,40.380190095047524,2.4048963852015617e-05
12,0.3722222222222222,45.0,40.420210105052526,2.393235728925951e-05
12,0.3722222222222222,45.0,40.46023011505753,2.3816713695433058e-05
12,0.3722222222222222,45.0,40.50025012506253,2.3702021184820944e-05
12,0.3722222222222222,45.0,40.54027013506753,2.358826807398709e-05
12,0.3722222222222222,45.0,40.58029014507254,2.3475442877280464e-05
12,0.3722222222222222,45.0,40.62031015507754,2.3363534302466355e-05
12,0.3722222222222222,45.0,40.66033016508254,2.3252531246478425e-05
12,0.3722222222222222,45.0,40.70035017508754,2.3142422791288104e-05
12,0.3722222222222222,45.0,40.740370185092544,2.303319819988675e-05
12,0.3722222222222222,45.0,40.780390195097546,2.2924846912377352e-05
12,0.3722222222222222,45.0,40.82041020510255,2.281735854217174e-05
12,0.3722222222222222,45.0,40.860430215107556,2.271072287229009e-05
12,0.3722222222222222,45.0,40.90045022511256,2.2604929851759344e-05
12,0.3722222222222222,45.0,40.94047023511756,2.2499969592107164e-05
12,0.3722222222222222,45.0,40.98049024512256,2.239583236394861e-05
12,0.3722222222222222,45.0,41.02051025512756,2.2292508593662315e-05
12,0.3722222222222222,45.0,41.06053026513256,2.2189988860153498e-05
12,0.3722222222222222,45.0,41.100550275137564,2.2088263891700944e-05
12,0.3722222222222222,45.0,41.14057028514257,2.1987324562885382e-05
12,0.3722222222222222,45.0,41.180590295147574,2.188716189159665e-05
12,0.3722222222222222,45.0,41.220610305152576,2.1787767036117212e-05
